code,name,price,discount,image,discount_image,heart_count,star_rating,date_retrieved
바슈롬,바슈롬 1DAY - 레이셀 쉬머링 골드 (30P),"28,000원",43%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2101121558_8551.jpg,NA,24,0,2024-06-05
바슈롬,바슈롬 1DAY - 레이셀 글리터링 그레이 (30P),"28,000원",43%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2101121542_8546.jpg,NA,19,0,2024-06-05
DAVICHLENS,1DAY 아쿠아루틴 (90P),"79,000원",39%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230918_5ce03d2ffa1a6958b6430b8c2f69e2ac1590407b24316761e6063c42c581a940_700x875x02,https://img.davichmarket.com/image/image-view?type=ICON&id1=20220102_low.png,26,0,2024-06-05
바슈롬,바슈롬 1DAY - 레이셀 골든 올리브 (30P),"28,000원",43%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2101121535_8545.jpg,NA,13,0,2024-06-05
바슈롬,바슈롬 1DAY - 레이셀 파우더 블루 (30P),"28,000원",43%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2101121617_8556.jpg,NA,10,0,2024-06-05
라이트 컬렉션,1MONTH - 라이트 럭스 브라운 (1P),"5,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20231027_fbeea790f422dc5f600335c6ca9d47e3915888a32305dc18c563c5a2b647c211_700x875x02,NA,162,0,2024-06-05
바슈롬,바슈롬 1DAY - 레이셀 마르살라 핑크 (30P),"28,000원",43%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2101121548_8548.jpg,NA,24,0,2024-06-05
DAVICHLENS,1MONTH 뉴스타리 브라운 (2P),"15,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240126_4f3da2b0da9eb002abd5e0e5e3a540243ebe3034425cc23b6f0592003e0967fd_700x875x02,NA,50,0,2024-06-05
네온,하드렌즈 - 네온 PRIME (1P),"275,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2010211024_8396.jpg,NA,2,0,2024-06-05
라이트 컬렉션,1MONTH - 라이트 럭스 그린 (1P),"5,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20231027_8856240e497461416d63bb8c6073e84b507050c8ceb2a0d555158236a0285d52_700x875x02,NA,109,0,2024-06-05
마이 컬렉션,1MONTH 뉴미라클 브라운  (2P),"15,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240311_d96bd527d7352fc3cdb4ff037618b7eba66b2d595b39de880ee58ab3b3328b91_700x875x02,NA,18,0,2024-06-05
마이 컬렉션,1MONTH 뉴미라클 초코 (2P),"15,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240311_ab7fb691fa6608d65fec5b0e87f913a4150019daa43cd40438b6e5959fc66935_700x875x02,NA,50,0,2024-06-05
네온,하드렌즈 - 네온 BLUE (1P),"115,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2010210912_8392.jpg,NA,3,0,2024-06-05
DAVICHLENS,1MONTH - 돌체링 그레이 (2P),"15,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240223_489db23cfa34b064058a08a9eddb4e387a7046d5dee799c43fb32374cf21ccb9_700x875x02,NA,62,0,2024-06-05
라이트 컬렉션,1MONTH - 라이트 럭스 블루 (1P),"5,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20231027_668efff92d89234f6ac89721fedc70804521e8c64af40c9e381e856f168c1b94_700x875x02,NA,129,0,2024-06-05
바슈롬,바슈롬 - 리뉴 후레쉬 355ml 번들팩,"6,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240227_b3301b31926c89ae831828c26b19c4219a4798a83a6d37a60f28432f5afca00f_700x875x02,NA,22,0,2024-06-05
DAVICHLENS,3DAY 뉴미라클 난시 초코 (20P),"35,000원",34%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20240311_120239324a9f8d9c3b01ff34a155d97738932b2baac28c23bdedf430009840f4_700x875x02,https://img.davichmarket.com/image/image-view?type=ICON&id1=20220102_new.png,15,0,2024-06-05
네온,하드렌즈 - 네온 CLASSIC (1P),"220,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2010211007_8395.jpg,NA,2,0,2024-06-05
DAVICHLENS,3DAY 밸런시 클리어 90P,"99,000원",38%,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20231027_ee8f08c4d4c91aa69d508d162f9d3179d3932a2534e026faa3e4d297aa11a25d_700x875x02,https://img.davichmarket.com/image/image-view?type=ICON&id1=20220102_best.png,21,0,2024-06-05
네온,하드렌즈 - 네온 TEAR (1P),"145,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2010210959_8393.jpg,NA,1,0,2024-06-05
네온,하드렌즈 - 네온 GREEN (1P),"185,000원",NA,https://img.davichmarket.com/image/image-view?type=GOODSDTL&id1=20230004_G2010211003_8394.jpg,NA,1,0,2024-06-05
